day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.1506067916309,8.677681670591548,29.864793470696
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.22103279122729,8.719170213265713,29.862403429401112
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.29178417643386,8.761101278209834,29.859940199817544
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.36257973517005,8.803354804517875,29.857405175396824
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.433143054627344,8.845814545141753,29.854799504696114
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.50320549811798,8.888369387078733,29.852124045348415
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.57250884086065,8.930914488426794,29.84937932457376
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.64080752516681,8.973352217859697,29.846565506659662
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.707870511888125,9.015592889968243,29.843682367572775
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.77348272052157,9.057555297208095,29.84072927661968
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.83744606442879,9.099167045607123,29.83770518486459
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.89958009961601,9.140364706691468,29.834608619840065
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.959722315215565,9.181093802201424,29.831437685957557
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.017728101024524,9.221308641054483,29.828190069937037
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.0734704322763,9.260972029733937,29.82486305052755
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.12683931441796,9.300054877963142,29.821453511776895
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.177741031255565,9.33853572127816,29.817957959127323
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.22609723883062,9.376400181173404,29.814372537652755
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.27184394503899,9.413640381962304,29.810693051813786
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.31493041172728,9.45025434160796,29.80691498617413
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.35531801209217,9.486245351646595,29.803033526600856
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.39297907192347,9.52162135909438,29.799043581547917
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.42789571720726,9.556394360810392,29.794939803051346
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.46005875770364,9.590579820089614,29.790716607469985
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.48946659861288,9.624196109050809,29.78636819510421
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.51612422314296,9.657263985582388,29.78188856945001
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.54004223225574,9.689806105173025,29.77727155537853
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.56123595611414,9.721846570680848,29.772510816459686
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.57972463907917,9.753410520743886,29.767599871399373
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.59553069961044,9.784523756109895,29.762532109616863
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.60867906421914,9.815212404606743,29.757300806044185
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.619196574163354,9.845502621253859,29.751899135189678
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.62711146167325,9.875420323369127,29.746320184574696
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.63245289229381,9.90499095796053,29.74055696762501
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.392547105064885,8.234417902095474,29.88855769167805
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.4389752958945,8.261121471366343,29.887254538818592
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.65431309772049,8.384214592887071,29.881170848895845
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.71498069939384,8.418776938161612,29.87943384307959
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.778049728981145,8.454696748492264,29.8776123329882
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.843307225026216,8.491874618270053,29.875707803731846
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.910517172362596,8.530201647165962,29.873721957218336
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.97942364614282,8.569561079966196,29.871656652056743
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.04975432840134,8.60983009019155,29.86951383926537
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.12122430357408,8.650881657898607,29.867295495676377
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.19354000133438,8.692586481117507,29.86500355681145
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.266403183792285,8.734814869686062,29.862639851122886
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.33951485902545,8.777438567937782,29.860206037268302
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.412579017977265,8.820332459906824,29.85770354591751
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.48530610378205,8.863376117598996,29.855133527330572
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.55741613879845,8.90645516134134,29.85249680565166
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.62864145276232,8.949462410317276,29.84979384055453
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.698728974442574,8.992298810619019,29.8470246965672
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.76744206773903,9.034874136923117,29.84418902011559
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.834561910487054,9.077107471864172,29.841286024068825
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.89988842944625,9.118927473971645,29.838314479354406
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.96324081765271,9.16027245050423,29.83527271304339
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.02445767019629,9.201090255562791,29.83215861218569
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.0833967814612,9.241338036496574,29.828969632603776
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.139934651180944,9.280981852988889,29.8257028118218
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.19396574839858,9.319996193395292,29.822354785314868
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.24540158214276,9.358363412190634,29.818921805299635
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.2941696255488,9.396073110891301,29.815399761346875
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.340212136838005,9.433121482821983,29.81178420217196
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.38348491629368,9.4695106397324,29.808070358044645
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.42395603359652,9.505247935753184,29.80425316334758
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.461604554844364,9.540345301617304,29.8003272789013
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.4964192918325,9.57481859936947,29.796287113707848
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.52839760318631,9.60868700692429,29.792126846187685
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.55754423784361,9.641972435405702,29.787840444047834
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.58387026375785,9.674698987423591,29.78342168360722
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.60739206605016,9.706892455830884,29.778864167879046
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.628130428131996,9.738579865316225,29.77416134366816
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.64610969622145,9.769789056799857,29.769306517683557
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.661357027271,9.800548313228223,29.764292871719046
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.67390171815562,9.830886026866809,29.759113477008537
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.6837746136257,9.860830404000913,29.753761307819623
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.691007588692095,9.890409206399568,29.74822925441294
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.506796086615154,8.296272149667177,29.885907652243713
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.56151260824917,8.327118212470895,29.88443265207676
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.61921599864344,8.359579791107377,29.882871761703278
8,201811081800,high,high,high,normal,normal,normal,high,high,high,high,61.679762273957515,8.393586785563942,29.88122576394764
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.74297615499096,8.429055341094989,29.87949580209417
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.80865287955799,8.465888942127734,29.87768333612488
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.87656067004664,8.503979792376985,29.87579009017228
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,61.9464437899947,8.543210443232386,29.87381799257351
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.018026100465356,8.583455622560342,29.871769110219738
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.09101500135557,8.624584206528548,29.86964557907806
8,201811081800,high,high,high,high,normal,low,normal,high,normal,normal,62.16510564809124,8.666461277621313,29.86744953298813
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.239985294852325,8.708950201122773,29.86518303267692
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.31533764754545,8.751914663109734,29.86284799702528
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.39084709593637,8.795220611685261,29.860446138338805
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.466202712701744,8.838738051952289,29.857978903158354
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.541101922489815,8.882342653706003,29.855447419834277
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.61525376362725,8.925917140804897,29.852852453749083
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.688381686482956,8.9693524416963,29.850194370725298
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.760225854278566,9.01254859096205,29.847473108818235
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.83054493305774,9.05541538145512,29.84468815838512
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.899117376532196,9.09787277515107,29.84183855005739
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.96574222785419,9.139851087954632,29.838922850027956
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.030239473562766,9.18129096920655,29.835939161906037
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.0924499947747,9.22214320048634,29.832885134287054
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.152235167195954,9.262368340565907,29.829757973133223
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.20947616501306,9.301936244244954,29.82655445804976
